"108","80","149","219.67","238","1","2010-07-13 14:11:33"
"108","80","48","279.11","879","1","2001-02-21 05:36:18"
"108","80","2","175.42","76","0","1976-10-31 21:55:39"
"108","80","129","8.89","144","1","2016-07-16 04:31:50"
"108","80","24","225.76","374","1","2021-11-11 11:01:48"
"108","80","157","12.19","505","1","1991-10-18 17:50:06"
"108","80","16","483.95","650","0","2000-02-17 07:33:26"
"108","80","66","342.64","811","0","1997-08-05 02:29:13"
"108","80","155","20.82","241","0","1972-05-08 12:11:53"
"108","80","123","246.07","891","0","2009-07-12 04:29:19"
"108","80","64","45.46","347","0","1987-07-02 21:00:02"
"108","80","18","143.39","597","0","1985-02-28 00:53:59"
"108","80","74","320.86","935","1","1996-04-30 14:42:14"
"108","80","152","387.94","105","0","2005-10-13 08:48:32"
"108","80","32","264.37","303","0","2014-07-14 03:39:03"
"108","80","30","100.77","536","0","2007-08-25 20:24:59"
"108","80","126","2.29","891","0","2005-03-27 11:39:41"
"108","80","50","140.23","922","0","1985-12-28 13:13:43"
"108","80","60","298.19","1","0","1989-06-14 08:37:25"
"108","80","82","432.70","520","0","2015-06-13 03:54:39"
"108","80","27","181.44","777","0","2018-01-12 22:35:45"
"108","80","80","457.99","71","0","1982-11-05 13:32:09"
"108","80","23","161.17","254","1","2001-12-21 17:48:12"
"108","80","164","195.00","710","1","1990-01-15 12:09:44"
"108","80","44","326.46","946","0","1972-10-18 03:17:48"
"108","80","99","423.99","726","1","1988-06-13 08:29:32"
"108","80","120","41.61","951","1","1997-08-31 02:58:58"
"109","89","149","219.67","435","1","1988-07-02 21:36:21"
"109","89","5","212.61","438","0","2017-07-16 20:51:55"
"109","89","75","211.97","441","0","1988-10-19 04:17:20"
"109","89","25","421.19","106","0","1982-10-15 10:48:00"
"109","89","115","500.30","802","0","2008-04-29 14:22:18"
"109","89","117","114.06","618","1","1987-01-30 13:00:33"
"110","13","143","415.29","965","1","2008-03-07 10:52:59"
"110","13","41","456.97","313","0","2011-05-25 23:00:46"
"110","13","93","445.94","548","1","2000-02-21 11:03:43"
"110","13","64","45.46","295","1","1985-10-25 18:31:32"
"110","13","125","154.19","599","0","1987-09-08 12:02:01"
"110","13","48","279.11","835","0","1984-08-26 09:20:22"
"110","13","37","410.26","801","1","1975-07-18 08:20:50"
"110","13","110","71.96","458","1","2012-07-16 14:21:43"
"110","13","140","54.79","808","0","1979-04-22 13:33:16"
"110","13","157","12.19","18","0","2020-06-05 14:30:36"
"110","13","104","349.93","276","1","1998-01-05 19:58:13"
"110","13","81","246.40","695","1","2005-08-30 20:42:26"
"110","13","92","143.20","825","0","2013-11-16 22:52:36"
"110","13","56","474.70","828","0","2001-08-27 17:09:31"
"110","13","161","297.81","557","0","1978-05-10 10:57:40"
"110","13","96","365.11","606","1","1988-09-05 03:19:53"
"110","13","123","246.07","548","0","2006-04-03 23:03:24"
"110","13","32","264.37","939","0","1971-08-08 18:01:51"
"110","13","154","278.20","659","1","1989-10-28 23:47:54"
"110","13","159","254.32","809","1","2011-08-27 20:21:33"
"110","13","5","212.61","634","0","2010-04-26 19:20:58"
"110","13","53","269.85","356","1","1984-10-17 13:55:39"
"111","53","79","399.17","652","0","1997-11-08 02:11:33"
"111","53","121","49.96","867","0","2011-05-05 02:05:36"
"111","53","64","45.46","927","1","1995-02-16 23:59:39"
"112","57","90","136.03","239","1","1983-10-07 09:05:46"
"112","57","127","87.94","552","0","1984-03-25 04:02:29"
"112","57","51","360.68","420","1","2010-07-18 19:54:02"
"112","57","66","342.64","480","1","2014-04-21 22:50:17"
"112","57","166","305.88","818","0","2010-04-01 12:45:44"
"112","57","19","389.54","550","1","1996-03-22 16:17:56"
"112","57","150","320.67","34","0","1972-03-17 21:13:40"
"112","57","158","109.71","633","0","1996-04-30 17:56:28"
"112","57","132","101.76","30","1","2017-09-08 15:48:46"
"112","57","124","143.55","938","1","2013-09-07 19:40:03"
"112","57","133","324.61","802","0","1982-05-04 06:23:12"
"112","57","165","422.52","287","0","2007-10-23 07:00:17"
"112","57","4","202.37","599","1","2005-01-18 23:26:29"
"112","57","111","386.12","208","1","1983-02-15 20:49:51"
"112","57","113","238.01","396","0","1992-02-10 11:33:56"
"112","57","28","347.98","572","1","1973-06-10 20:55:53"
"112","57","79","399.17","137","1","1995-08-23 20:43:48"
"112","57","109","273.84","457","0","2020-03-26 22:46:45"
"112","57","86","434.25","724","0","2005-08-27 12:33:37"
"112","57","76","356.93","877","0","1976-05-13 20:50:09"
"112","57","159","254.32","502","1","2010-01-30 20:36:35"
"112","57","21","256.82","897","0","1993-06-04 03:44:13"
"112","57","100","92.64","284","0","2007-11-12 19:01:00"
"112","57","73","142.06","451","0","1983-07-06 18:47:19"
"112","57","164","195.00","425","1","2001-07-31 00:19:07"
"112","57","57","73.60","231","0","2002-02-16 15:23:53"
"112","57","103","331.72","218","1","1985-08-22 01:15:04"
"112","57","3","150.40","169","0","1972-08-16 02:16:19"
"112","57","71","273.06","453","1","1991-06-11 00:22:37"
"112","57","92","143.20","794","0","2003-03-09 00:10:20"
"112","57","172","379.83","328","0","2007-01-25 09:01:46"
"112","57","82","432.70","64","0","1997-10-02 05:02:44"
"112","57","171","259.25","529","0","2012-12-30 15:40:04"
"112","57","157","12.19","122","1","1986-03-26 03:06:44"
"112","57","162","442.78","563","0","1990-07-25 20:09:30"
"112","57","35","252.09","891","0","2001-06-09 05:30:52"
"112","57","74","320.86","926","0","1980-03-12 19:20:18"
"112","57","117","114.06","507","1","1970-02-08 12:09:04"
"112","57","135","419.76","446","1","2021-05-07 23:08:21"
"113","44","136","495.48","578","1","1983-05-28 06:08:37"
"113","44","46","258.51","112","0","2011-11-25 07:57:43"
"113","44","127","87.94","604","1","1994-11-08 20:54:35"
"113","44","163","9.63","178","1","2009-06-13 13:02:46"
"113","44","103","331.72","878","1","1990-10-01 06:51:06"
"114","88","122","244.03","792","0","2009-05-17 10:42:08"
"114","88","20","418.11","502","0","1971-02-28 09:24:26"
"114","88","49","8.17","689","1","1986-02-28 19:28:39"
"114","88","161","297.81","469","1","2009-08-13 19:50:48"
"114","88","86","434.25","382","1","1972-09-27 11:24:33"
"114","88","148","245.29","906","1","1997-06-04 22:56:47"
"114","88","56","474.70","902","1","2019-02-27 08:57:57"
"114","88","1","302.12","742","0","1978-06-15 09:00:52"
"114","88","77","289.35","860","0","1970-01-22 13:47:51"
"114","88","141","414.96","753","0","2019-03-13 17:49:40"
"114","88","39","403.09","175","1","1982-01-15 00:26:27"
"114","88","13","489.27","55","1","2004-01-01 18:50:23"
"114","88","85","377.92","444","0","1992-06-21 17:55:01"
"114","88","66","342.64","408","1","1994-01-23 14:17:11"
"114","88","24","225.76","58","0","1970-10-31 06:42:58"
"114","88","160","80.28","936","1","2021-10-01 22:35:38"
"114","88","165","422.52","374","0","2015-07-01 09:43:29"
"114","88","151","470.70","812","0","1974-01-19 07:17:12"
"115","60","170","458.02","424","0","2011-05-11 22:51:06"
"115","60","13","489.27","991","0","1987-08-30 20:39:14"
"115","60","85","377.92","820","0","2011-04-17 08:06:49"
"115","60","113","238.01","500","1","2019-10-09 04:27:23"
"115","60","102","200.39","103","0","2004-05-18 20:05:43"
"115","60","104","349.93","453","1","2010-07-08 17:10:45"
"115","60","91","257.17","685","0","2019-07-29 02:02:18"
"115","60","166","305.88","495","0","1992-09-27 19:43:33"
"115","60","44","326.46","227","1","1983-04-18 06:45:59"
"115","60","43","196.98","413","1","1979-10-24 15:50:00"
"115","60","30","100.77","605","1","1977-03-13 11:45:37"
"115","60","3","150.40","423","0","2009-02-20 19:24:30"
"115","60","142","177.73","718","0","1980-03-02 15:24:59"
"115","60","6","420.74","755","0","1982-03-16 01:54:23"
"115","60","127","87.94","487","1","1993-12-22 21:11:08"
"115","60","157","12.19","88","1","1994-09-28 09:00:07"
"115","60","55","160.14","424","0","1995-03-30 04:21:47"
"115","60","87","327.30","24","1","1995-03-31 22:24:30"
"115","60","40","354.20","28","1","2016-03-03 17:47:49"
"115","60","88","85.81","163","1","2017-01-05 01:41:30"
"115","60","94","313.45","708","1","1999-03-23 20:39:33"
"115","60","90","136.03","730","0","2005-08-14 12:05:30"
"115","60","58","156.22","648","0","2015-11-22 11:37:50"
"115","60","115","500.30","649","1","2006-10-17 10:21:20"
"115","60","86","434.25","448","0","1973-04-03 11:15:35"
"115","60","78","386.64","470","1","1980-05-29 05:24:36"
"115","60","131","272.61","715","0","1997-01-27 22:05:07"
"115","60","74","320.86","95","1","2002-04-04 10:07:31"
"115","60","37","410.26","133","0","1991-06-03 21:07:58"
"115","60","71","273.06","709","0","2001-12-05 13:42:43"
"115","60","169","269.77","944","0","1985-02-07 09:47:03"
"115","60","32","264.37","763","0","1985-12-25 13:28:31"
"115","60","117","114.06","805","0","2012-07-10 06:26:34"
"115","60","27","181.44","905","0","2009-12-11 13:04:10"
"115","60","160","80.28","218","0","1991-03-23 21:57:06"
"115","60","70","225.99","570","0","2017-04-17 06:14:31"
"116","99","74","320.86","395","1","1993-10-19 22:33:55"
"116","99","81","246.40","560","1","2002-03-08 10:15:46"
"116","99","174","311.48","383","0","2019-09-14 16:02:18"
"116","99","109","273.84","44","1","1970-12-26 05:21:42"
"116","99","173","303.97","498","1","1971-10-22 19:33:26"
"116","99","107","145.30","162","1","2012-04-16 09:24:03"
"116","99","98","105.14","645","0","1987-11-10 13:47:41"
"116","99","162","442.78","622","0","2018-10-24 17:56:56"
"116","99","103","331.72","175","0","1995-01-06 18:35:01"
"116","99","28","347.98","338","1","2008-01-08 12:50:51"
"116","99","6","420.74","962","1","2020-12-03 04:36:13"
"116","99","102","200.39","512","0","2009-10-14 18:01:42"
"116","99","54","111.70","510","1","2005-04-14 19:47:51"
"116","99","55","160.14","461","0","2006-09-05 23:29:12"
"116","99","142","177.73","701","1","2017-08-31 19:30:11"
"116","99","131","272.61","772","1","2000-12-22 02:00:44"
"116","99","58","156.22","644","0","2006-04-23 18:26:59"
"116","99","37","410.26","27","0","1985-10-05 19:55:40"
"116","99","33","471.75","485","1","1984-08-22 07:18:23"
"116","99","11","471.04","692","0","2005-05-29 00:04:32"
"116","99","143","415.29","453","1","1992-10-05 09:36:51"
"116","99","124","143.55","120","0","1975-11-08 15:51:42"
"116","99","23","161.17","963","1","1985-12-03 05:23:22"
"116","99","82","432.70","918","1","1981-08-23 01:44:07"
"116","99","17","199.73","495","0","1977-03-22 13:28:57"
"116","99","19","389.54","915","1","1978-08-31 11:19:38"
"116","99","69","364.22","819","0","2015-03-20 15:29:05"
"116","99","157","12.19","746","0","2009-03-17 12:37:37"
"116","99","111","386.12","915","1","2000-08-01 02:37:07"
"116","99","49","8.17","136","0","2001-08-06 10:57:14"
"116","99","167","248.39","351","0","1993-11-11 09:43:09"
"116","99","60","298.19","442","0","2011-09-07 11:53:42"
"117","93","15","207.00","623","0","1979-05-28 16:27:01"
"117","93","115","500.30","841","1","1979-01-20 23:46:34"
"117","93","123","246.07","894","1","1974-04-14 07:23:11"
"117","93","104","349.93","449","0","1989-11-09 01:05:55"
"117","93","28","347.98","410","1","2004-10-30 21:24:11"
"117","93","165","422.52","456","1","1989-06-25 13:04:50"
"117","93","31","362.97","924","1","1971-11-02 05:31:31"
"117","93","60","298.19","630","0","2005-04-17 12:16:47"
"117","93","38","82.93","356","1","2013-06-30 08:33:53"
"117","93","14","112.56","821","1","1972-01-23 12:23:10"
"117","93","56","474.70","618","0","1988-01-22 22:40:39"
"117","93","148","245.29","859","0","1994-09-02 23:59:48"
"117","93","21","256.82","246","0","1982-11-18 14:40:29"
"117","93","112","465.80","500","1","1987-03-19 23:03:05"
"117","93","145","191.79","839","0","1993-10-23 16:21:06"
"117","93","136","495.48","579","1","1988-04-05 18:32:54"
"117","93","101","387.31","902","0","2002-12-14 03:21:28"
"117","93","128","382.15","753","0","2002-11-08 13:29:34"
"117","93","24","225.76","78","1","1971-12-17 08:56:42"
"117","93","83","367.96","761","1","2019-06-02 18:22:30"
"117","93","124","143.55","675","1","1994-10-02 18:09:44"
"117","93","105","471.97","768","1","1984-02-20 13:31:59"
"117","93","169","269.77","669","1","2018-01-10 03:26:51"
"117","93","160","80.28","185","0","2014-12-19 18:02:06"
"117","93","166","305.88","494","0","2018-02-27 23:23:30"
"117","93","125","154.19","847","1","1975-05-14 20:29:29"
"117","93","37","410.26","927","0","2006-09-29 08:11:41"
"118","45","127","87.94","79","1","1998-09-27 13:32:38"
"118","45","152","387.94","404","1","1973-05-17 03:39:42"
"118","45","9","127.04","734","1","2011-12-02 16:44:17"
"118","45","73","142.06","556","1","2012-07-14 19:55:21"
"118","45","55","160.14","315","1","2019-04-23 09:59:52"
"118","45","143","415.29","585","1","2021-08-07 13:11:07"
"118","45","105","471.97","136","1","2016-06-07 02:15:48"
"118","45","162","442.78","241","1","2011-01-24 04:55:23"
"118","45","76","356.93","19","0","1975-04-10 15:07:18"
"118","45","139","166.97","575","1","1984-01-30 14:35:02"
"118","45","151","470.70","653","1","1998-03-19 05:20:43"
"118","45","89","282.13","380","0","2009-09-27 07:03:47"
"118","45","110","71.96","575","1","1970-07-07 18:52:12"
"118","45","53","269.85","769","1","1995-01-08 09:24:42"
"118","45","138","15.02","651","1","2011-06-09 02:48:18"
"118","45","70","225.99","504","0","1985-01-02 17:29:49"
"118","45","130","114.15","779","1","2006-03-06 23:06:31"
"118","45","52","178.10","517","0","1976-05-26 07:42:16"
"118","45","154","278.20","454","0","1973-05-10 13:26:12"
"118","45","42","255.05","713","0","1993-12-13 23:53:53"
"118","45","34","126.24","294","0","2020-04-10 09:15:54"
"118","45","88","85.81","848","0","2000-09-11 00:27:32"
"118","45","27","181.44","68","1","1985-09-25 12:57:40"
"118","45","3","150.40","420","1","1970-02-04 18:24:18"
"118","45","85","377.92","10","0","1994-07-15 07:57:52"
"118","45","57","73.60","688","1","2002-08-25 17:04:52"
"118","45","40","354.20","899","0","1992-09-02 17:48:39"
"118","45","77","289.35","580","0","2018-01-06 11:46:10"
"118","45","11","471.04","198","1","2013-11-23 03:08:45"
"118","45","153","427.51","867","0","1999-11-26 08:47:13"
"118","45","134","70.09","552","0","2020-04-23 02:12:33"
"118","45","20","418.11","221","0","2001-07-03 13:43:14"
"118","45","75","211.97","959","0","1987-10-31 05:48:45"
"118","45","51","360.68","842","1","1977-07-16 20:31:18"
"118","45","92","143.20","705","0","2000-08-08 11:35:07"
"118","45","129","8.89","515","1","1993-06-02 23:06:52"
"118","45","120","41.61","463","0","2000-04-10 19:28:46"
"118","45","137","338.38","549","0","1993-11-28 06:27:33"
"118","45","23","161.17","42","1","1999-04-20 16:59:09"
"118","45","167","248.39","990","0","1981-01-07 01:28:22"
"118","45","74","320.86","659","0","2017-03-11 02:02:32"
"118","45","37","410.26","953","0","1986-06-02 02:40:52"
"118","45","147","451.80","417","1","1985-09-01 19:13:57"
"118","45","4","202.37","77","0","1984-08-15 00:21:53"
"119","40","114","287.60","27","0","2005-02-27 02:21:24"
"119","40","136","495.48","16","0","1989-11-30 13:33:30"
"119","40","32","264.37","308","1","1999-02-03 20:19:05"
"119","40","93","445.94","546","1","1974-09-28 15:51:58"
"119","40","154","278.20","305","1","1982-10-24 21:25:55"
"119","40","27","181.44","785","0","2005-01-16 11:27:57"
"119","40","167","248.39","467","1","1989-06-24 13:24:58"
"119","40","25","421.19","480","1","2020-03-17 19:33:18"
"119","40","41","456.97","265","1","1987-10-25 03:05:37"
"119","40","42","255.05","193","1","1974-09-07 00:06:36"
"119","40","133","324.61","958","0","2019-04-05 20:59:24"
"119","40","61","281.59","490","1","2018-04-01 21:05:38"
"119","40","107","145.30","429","0","1995-09-15 17:04:05"
"119","40","87","327.30","567","0","1992-10-26 04:25:12"
"119","40","30","100.77","11","1","2004-01-13 02:04:38"
"119","40","145","191.79","422","0","2020-10-25 12:21:02"
"119","40","26","263.27","155","0","2007-09-26 06:47:59"
"119","40","174","311.48","984","0","1987-05-09 07:46:28"
"119","40","71","273.06","321","1","2011-12-29 02:39:01"
"119","40","122","244.03","906","0","2003-11-09 01:00:16"
"119","40","53","269.85","215","0","2021-01-04 05:57:20"
"119","40","56","474.70","888","1","1974-10-19 14:13:22"
"119","40","111","386.12","677","1","1973-02-28 08:03:00"
"119","40","50","140.23","320","0","1974-11-26 13:46:08"
"119","40","86","434.25","213","1","1970-03-19 05:34:02"
"119","40","6","420.74","337","1","1996-12-22 20:50:59"
"119","40","20","418.11","523","1","1994-04-05 00:54:50"
"119","40","162","442.78","262","1","2004-09-15 15:25:48"
"120","64","133","324.61","421","0","1994-05-14 16:56:14"
"120","64","112","465.80","819","0","1970-07-21 18:03:11"
"120","64","44","326.46","125","0","1993-05-08 19:13:43"
"120","64","135","419.76","532","0","1973-01-29 11:08:40"
"120","64","109","273.84","547","0","1972-09-18 12:57:25"
"120","64","42","255.05","412","0","1973-10-22 07:33:44"
"120","64","14","112.56","744","1","2006-07-28 10:58:02"
"120","64","30","100.77","528","0","2013-07-16 05:00:34"
"120","64","5","212.61","204","0","1973-02-28 18:34:51"
"120","64","157","12.19","951","0","1986-11-10 12:31:46"
"120","64","35","252.09","612","0","1970-11-11 05:48:51"
"120","64","136","495.48","791","1","1983-11-11 10:14:02"
"120","64","75","211.97","255","1","1992-12-30 10:29:21"
"120","64","80","457.99","636","1","1994-05-18 21:35:31"
"120","64","110","71.96","90","1","1982-06-03 06:57:29"
"120","64","24","225.76","333","0","1997-05-08 00:21:43"
"120","64","28","347.98","999","1","2001-09-13 03:02:22"
"120","64","17","199.73","992","0","1990-01-19 18:13:05"
"120","64","51","360.68","623","1","2015-01-10 12:00:27"
"120","64","20","418.11","37","0","1980-05-16 01:51:58"
"120","64","141","414.96","225","0","2020-03-23 21:28:20"
"120","64","70","225.99","85","0","2008-11-27 22:47:07"
"120","64","47","150.44","260","0","2005-03-05 09:29:22"
"120","64","91","257.17","127","0","2005-09-26 18:01:57"
"120","64","49","8.17","78","1","2001-02-18 13:09:50"
"120","64","18","143.39","134","1","1992-06-26 09:25:48"
"120","64","29","263.94","798","1","2006-08-07 09:04:54"
"120","64","164","195.00","291","1","1980-08-18 21:31:55"
"120","64","98","105.14","815","0","2017-10-12 02:19:01"
"120","64","93","445.94","195","0","2018-11-30 01:51:16"
"120","64","96","365.11","847","1","1984-12-27 07:57:36"
"120","64","6","420.74","347","0","1981-11-02 10:11:40"
"120","64","54","111.70","187","0","1987-01-13 00:38:23"
"120","64","4","202.37","757","1","1980-12-04 04:28:53"
"120","64","104","349.93","929","0","1987-03-05 08:29:49"
"120","64","171","259.25","278","0","2008-02-03 06:06:07"
"120","64","8","51.47","296","0","1995-11-02 17:34:35"
"121","34","48","279.11","169","0","2004-10-06 09:29:31"
"121","34","166","305.88","540","0","2000-11-17 18:08:06"
"121","34","70","225.99","314","0","2020-02-23 06:18:18"
"121","34","53","269.85","758","1","1989-05-17 10:44:10"
"121","34","72","196.15","32","1","2001-10-31 12:18:34"
"121","34","7","58.40","57","1","2009-04-10 14:21:27"
"121","34","0","3.65","825","1","1999-06-13 01:06:21"
"121","34","138","15.02","290","0","1993-06-28 17:02:57"
"121","34","165","422.52","794","0","1977-11-04 22:22:03"
"121","34","61","281.59","565","1","1970-05-22 10:53:37"
"121","34","104","349.93","304","0","1978-01-02 14:51:58"
"121","34","170","458.02","579","0","1996-01-24 11:53:03"
"121","34","105","471.97","663","0","1994-08-05 08:34:42"
"121","34","8","51.47","128","0","1986-10-19 18:38:33"
"121","34","26","263.27","828","1","2006-07-29 09:06:36"
"121","34","84","164.72","572","0","1978-05-17 06:12:08"
"121","34","151","470.70","73","1","2002-10-09 18:26:32"
"121","34","13","489.27","446","0","1991-02-08 23:12:49"
"121","34","41","456.97","244","1","2016-06-22 11:37:03"
"121","34","137","338.38","416","1","1982-08-08 13:17:55"
"122","7","45","9.68","312","1","1976-06-05 20:36:32"
"122","7","16","483.95","46","1","2016-03-19 09:54:26"
"122","7","106","77.83","213","0","1990-09-10 22:31:33"
"122","7","142","177.73","7","1","2000-06-02 08:34:39"
"122","7","98","105.14","614","0","1970-12-13 03:35:38"
"122","7","173","303.97","702","0","1982-02-18 03:28:25"
"122","7","17","199.73","352","1","1992-12-04 18:04:53"
"122","7","158","109.71","679","0","1996-02-23 22:17:59"
"122","7","25","421.19","160","1","1975-09-26 11:19:01"
"122","7","56","474.70","47","1","2013-01-02 01:02:44"
"122","7","164","195.00","254","0","2014-01-16 21:56:49"
"122","7","68","149.86","938","0","2004-09-09 05:01:42"
"122","7","138","15.02","226","0","1993-02-28 17:47:25"
"122","7","81","246.40","590","1","1980-04-14 17:11:45"
"122","7","170","458.02","961","1","2019-07-06 12:16:26"
"122","7","109","273.84","724","0","1998-11-23 23:14:18"
"122","7","167","248.39","278","1","1975-12-17 22:00:24"
"122","7","49","8.17","765","0","1979-08-27 11:44:25"
"122","7","174","311.48","4","1","1994-12-13 22:25:54"
"122","7","151","470.70","405","1","1998-09-01 06:24:09"
"122","7","37","410.26","405","0","1996-07-26 19:38:10"
"122","7","95","178.40","412","0","1999-09-07 07:23:42"
"122","7","42","255.05","386","1","2002-11-29 14:27:55"
"122","7","96","365.11","246","0","2003-01-11 07:50:43"
"122","7","73","142.06","832","0","2015-03-08 18:53:03"
"122","7","100","92.64","977","0","1987-03-16 08:15:36"
"122","7","72","196.15","316","0","1984-02-28 12:36:12"
"122","7","120","41.61","202","0","2005-03-01 19:12:38"
"122","7","50","140.23","886","0","2001-06-24 09:32:57"
"122","7","156","181.84","244","0","1989-06-29 10:36:06"
"122","7","172","379.83","938","1","2011-06-25 15:43:27"
"122","7","65","9.33","862","0","2015-04-15 15:09:56"
"122","7","154","278.20","286","0","1978-09-08 04:57:16"
"122","7","124","143.55","659","0","2010-12-10 00:42:46"
"122","7","43","196.98","414","1","2020-03-14 00:03:29"
"122","7","89","282.13","629","0","1976-12-06 03:55:13"
"122","7","160","80.28","928","0","2014-08-29 17:17:15"
"122","7","28","347.98","450","1","2001-10-07 23:59:48"
"122","7","2","175.42","407","1","1981-05-07 08:55:38"
"122","7","21","256.82","252","0","2004-04-04 03:01:19"
"122","7","6","420.74","138","0","2017-12-24 21:08:42"
"123","25","153","427.51","370","0","2011-10-11 12:32:44"
"123","25","119","287.37","42","0","2011-01-02 21:11:47"
"123","25","115","500.30","225","1","1996-08-09 21:43:47"
"123","25","156","181.84","658","0","1973-10-25 11:11:16"
"123","25","121","49.96","371","0","1977-05-31 16:30:29"
"123","25","85","377.92","450","1","2005-09-25 15:29:08"
"123","25","171","259.25","996","0","2021-06-04 03:52:17"
"123","25","133","324.61","655","0","2017-01-15 11:19:27"
"123","25","32","264.37","180","1","1981-07-31 22:46:59"
"123","25","42","255.05","302","0","1981-04-18 15:24:42"
"123","25","93","445.94","768","0","1974-08-04 14:02:59"
"123","25","10","332.42","273","1","2013-08-09 09:12:53"
"123","25","137","338.38","921","1","2003-09-07 13:25:39"
"123","25","61","281.59","290","1","2002-02-05 06:51:18"
"123","25","163","9.63","198","1","1980-09-20 11:13:06"
"123","25","127","87.94","140","0","2020-08-03 09:44:34"
"123","25","29","263.94","831","0","1970-12-18 19:52:22"
"123","25","8","51.47","506","1","2000-07-23 04:52:57"
"123","25","102","200.39","240","0","2020-05-18 20:02:12"
"123","25","155","20.82","443","0","1975-08-21 22:14:15"
"123","25","16","483.95","214","0","1978-04-29 12:35:20"
"123","25","108","358.90","528","1","1994-06-23 06:47:58"
"123","25","14","112.56","689","1","2006-12-03 05:51:29"
"123","25","4","202.37","362","1","1975-07-29 22:21:30"
"123","25","113","238.01","228","1","1990-11-14 07:42:09"
"123","25","141","414.96","542","1","1994-08-08 06:52:56"
"123","25","77","289.35","620","1","1997-10-03 23:37:23"
"123","25","128","382.15","240","0","1987-12-01 16:25:22"
"123","25","26","263.27","882","0","1972-03-05 02:56:39"
"123","25","5","212.61","693","0","2019-06-07 08:13:50"
"123","25","36","253.55","637","1","1986-02-16 18:30:55"
"123","25","56","474.70","348","1","2021-07-24 01:50:15"
"124","70","124","143.55","172","1","1981-03-15 17:14:35"
"124","70","112","465.80","159","1","1996-05-10 08:13:32"
"124","70","135","419.76","76","1","1989-08-23 06:05:22"
"124","70","17","199.73","860","1","1976-02-28 14:53:18"
"124","70","119","287.37","55","0","1999-01-22 03:05:23"
"124","70","70","225.99","959","1","2004-11-01 04:05:59"
"124","70","173","303.97","117","1","1979-02-13 20:08:49"
"124","70","113","238.01","931","1","1971-07-05 08:42:06"
"124","70","47","150.44","664","0","1992-09-30 19:00:48"
"124","70","117","114.06","621","0","1977-11-19 14:17:25"
"124","70","75","211.97","367","0","1995-06-08 06:00:38"
"124","70","71","273.06","177","0","2004-10-16 02:23:01"
"124","70","38","82.93","624","0","1986-08-29 19:07:17"
"124","70","161","297.81","944","1","1975-08-10 06:42:22"
"124","70","54","111.70","629","1","2005-08-31 00:14:19"
"124","70","165","422.52","773","0","1970-05-15 02:33:13"
"124","70","40","354.20","293","1","1975-02-22 22:42:03"
"124","70","8","51.47","29","0","1982-07-09 23:15:23"
"124","70","100","92.64","585","1","2001-06-07 20:32:19"
"124","70","57","73.60","392","0","1982-02-25 06:11:59"
"124","70","55","160.14","860","0","2000-06-15 05:48:54"
"124","70","36","253.55","378","0","2001-03-28 14:50:11"
"124","70","149","219.67","789","1","1999-05-25 08:12:06"
"124","70","67","215.71","483","0","2008-12-14 09:33:08"
"124","70","160","80.28","181","0","1997-01-10 18:02:53"
"124","70","33","471.75","294","0","1991-04-18 06:07:37"
"124","70","24","225.76","588","0","1991-03-09 20:27:09"
"124","70","52","178.10","888","1","1974-11-28 00:28:32"
"124","70","28","347.98","515","1","2019-04-09 01:47:26"
"125","24","119","287.37","571","0","2012-07-06 13:13:24"
"125","24","25","421.19","664","0","1974-02-22 21:12:48"
"125","24","94","313.45","774","0","1970-05-20 00:06:54"
"125","24","129","8.89","946","1","1984-07-22 06:55:46"
"125","24","150","320.67","461","0","1981-05-21 18:37:20"
"125","24","18","143.39","392","0","2007-03-01 08:38:10"
"125","24","35","252.09","466","1","1977-07-13 07:49:50"
"125","24","168","329.08","528","1","1973-07-23 03:03:45"
"125","24","72","196.15","823","0","2008-01-10 18:40:06"
"125","24","2","175.42","10","1","1996-02-07 10:12:28"
"125","24","90","136.03","230","0","1987-12-31 18:10:24"
"125","24","41","456.97","837","0","1993-12-28 09:43:44"
"125","24","36","253.55","20","0","1988-09-16 22:45:43"
"125","24","143","415.29","12","0","2000-09-20 16:18:33"
"125","24","144","123.96","383","1","2013-10-18 19:06:09"
"125","24","99","423.99","567","1","2000-07-02 23:13:03"
"125","24","69","364.22","659","1","1993-09-09 20:25:07"
"125","24","131","272.61","258","0","2010-05-26 20:25:02"
"125","24","89","282.13","453","1","2004-07-19 05:30:24"
"125","24","21","256.82","354","1","1990-04-15 23:56:44"
"125","24","132","101.76","990","1","1986-08-14 19:11:43"
"125","24","110","71.96","564","1","1980-06-18 02:13:45"
"125","24","126","2.29","309","1","1995-04-27 13:47:30"
"125","24","19","389.54","805","1","1987-03-18 14:28:21"
"125","24","38","82.93","143","0","1992-08-29 19:02:59"
"125","24","169","269.77","894","1","2020-07-04 19:58:02"
"125","24","59","66.81","290","1","1985-12-14 17:33:10"
"126","68","6","420.74","617","1","1997-01-18 14:10:57"
"126","68","163","9.63","52","0","1986-02-15 13:07:00"
"126","68","105","471.97","415","1","1991-10-02 09:31:55"
"126","68","155","20.82","299","1","1984-10-29 13:57:38"
"126","68","129","8.89","431","1","1987-01-31 10:45:48"
"126","68","174","311.48","682","1","2019-12-28 17:12:14"
"126","68","74","320.86","426","1","1994-06-11 20:00:31"
"126","68","106","77.83","530","1","2021-03-28 10:34:00"
"126","68","38","82.93","453","1","1990-05-03 06:49:07"
